id,title,image_id,artist_display,date_display
114337,Hilly Landscape at Sunset,8bb8dff1-90ab-0136-b5be-b8cfdf445ec1,"Style of John Varley
English, 1778-1842",c. 1830
100806,"""Glamis"", George MacBeth Country House, Bethlehem, New Hampshire, Perspective",1f34a0be-0923-791f-c0b1-e371ecf0f6fb,"Herman Valentine von Holst
American, 1874–1955",1904
45505,Reports from the Front,463b0367-be21-038c-91e0-cac1218f2c1d,"Lester George Hornby
American, 1881-1956",1914
75937,"Dearest, May My Love for Thee be Equaled by Thy Truth to Me (valentine)",ac732801-9ebe-c262-773f-e3395e1c6de3,"George Kershaw
English, 19th century",n.d.
112215,North American Bear Hunting (recto); Shell (verso),4ccf17ac-9b9a-7262-4555-02111236c062,"Recto attributed to Samuel Howett (English, c. 1765-1822)
Verso by Unkown Artist (British, 19th c.)",n.d.
27389,Head with Pencil: Self-Portrait,56e32730-6798-5888-9152-718d992f8032,"Bernard Pfriem
American, born 1914",n.d.
128694,If Souls Could Always Dwell Above (Valentine),469bd886-4103-3663-0e03-2e773b1f4173,"H. Dobbs
English, 19th century",1855/60
81036,"Room of the Sick Prince, from Love of Three Orange",68a6b606-5aa4-6c61-71a9-531c7e08dbbf,"Boris Israelevich Anisfeld
Russian, 1879-1973",n.d.
83669,Battle Scene with Horsemen,0a994d2e-ac12-fefd-02c4-f3257dd2c3d3,"Zacharias Blyhooft
Dutch, active 1658/59-1680/82",1658
112762,"Standing Male Nude, Arms Raised (recto); Standing Female Nude (verso)",4a495b5d-ce3d-0c8b-5e4a-05cab94016be,"Abram Poole
American, 1882/83-1961",n.d.
129679,"Otomies of the States of Hidalgo, Mexico, Tlaxcala and Puebla, from Mexican Costume",861a7b79-2146-382b-6480-15d30e8a4b35,"Carlos Mérida
Mexican, born Guatemala, 1891-1984",1941
95659,Design for Overdoor: Two Ignudi with Dolphins and Shields,adebbd13-b29a-1b93-8067-a1484e524a63,"Circle of Francesco de'Rossi, called Salviati
Italian, 1510-1563",n.d.
113240,Sketches for the Balli di Sfessania (recto) Sketches of Dancers (verso),d097d24d-7384-ac9a-2c77-42be28bf582e,"Jacques Callot
French, 1592-1635",1616/19
81796,Martyrdom of Saint Lawrence,a669726b-6502-7bea-058d-17be50ce5aa0,"School of Luca Cambiaso
Italian, 1527-1585",c. 1580
137123,Chez les Maories: Sauvageries (At Home with the Maori: Savage Things),015dcb17-5235-2b64-871a-9fdc309b913d,"Paul Gauguin
French, 1848-1903",1893
32091,Virgin and Child with Angels,273ecd81-2caf-86ad-b454-c83622a96ef5,"Giulio Cesare Procaccini (Italian, 1574–1625)",c. 1610
82756,Dutch Market or Fair,1fbd4b03-240d-5639-4205-0ec91826a033,"John Coney
English, 1786-1833",c. 1820
81068,Last Supper,e1074d0b-ae5a-7041-7010-fbb516fe0e57,"Luca Giordano (Italian, 1634-1705)
after Agostino Carracci (Italian, 1557-1602)",c. 1685
85459,Judgement of Solomon,69a5e268-75c7-5b1a-2024-2db33fa17c70,"School of Francesco Solimena
Italian, 1657-1747",n.d.
203155,Tiger (recto); Nude Studies (verso),964c214b-7307-c3a4-7364-791d132fad6b,"John Marin
American, 1870-1953",1895/1900
103870,"John T. McCutcheon House, Lake Forest, Illinois, Alterations",2007053c-6ba4-1a3a-0f74-4b863fd41303,"Howard Van Doren Shaw
American, 1869–1926","c. 1919––1925
House razed in 1970s"
180573,"Saint Patrick's Church Renovation, Chicago, Illinois, Interior Elevation",fce70de3-c816-7ee8-5482-7bfb14d1620f,"Booth Hansen (American, founded 1980)
Laurence O. Booth (American, born 1936)",2000
113780,"View of the Park at Versailles: Monumental Staircase, Pedestal and Temple",6a03de65-77e8-b4a0-2016-b38238c8907b,"Pierre Antoine Mongin
French, 1761/62-1824/27",n.d.
85215,"Priests, Sacrificers, and Steers",9a2b2cce-55c9-94bf-0dbc-ad52725a96db,"Antonio Grano
Italian, died 1718",n.d.
3097,"Along the Beach, England",1d9568c3-a338-2daf-0e6c-5242f8bba142,"Jean Myrtle MacLane
American, 1878-1964",1925
187136,Haystack and Haystacks (Studies),0940fa88-d99f-fa6a-21bf-ead25173fc87,"Roy Lichtenstein
American, 1923-1997",c. 1968
155142,Fashion Design,df615fa2-2088-d20c-512b-924e307c366e,France,1920s/30s
11938,Third Doll,40ae4325-1c1e-c5f3-64bc-3a4bf6e20c65,"Ellen Lanyon
American, 1926-2013",1960
229393,Untitled,e9611bae-b59f-02ce-276f-79fadca24b19,"Tanaka Atsuko
Japanese, 1932-2005",1964
46424,Birth of Adonis,b28ab051-da58-e005-a9d1-a741fbecf8ef,"Giovanni Battista Cipriani
Italian, 1727-1785",1775/1785
113691,Study for The Rock,953814ec-d329-2889-d5cd-522d0171ff1d,"Peter Blume
American, born Russia, 1906-1992",1943/45
113345,"Studies of a Draught Horse, a Blacksmith and a Young Woman",7c236336-64a0-ae02-fa6e-9ed61cd2d06f,"Jean Louis André Théodore Géricault
French, 1791-1824",1813/14
185890,"A Little Exercise, from Household Pe(s)ts: The Canary",a7d6ba96-2e23-e7d7-d531-f6730dadf3d0,"Ed Nofziger
American, 20th century",c. 1960
127155,Old Man,cccc28fe-0e7f-3132-e8ac-12c69811910d,"Mac Raboy (American, 1914-1967)
published by the Works Progress Administration",1939
71532,"The Nativity in a Historiated Initial ""P"" from a Choir Book",f689f9b6-84dd-3849-2aab-3e5677e4efc1,"Italian (Padua)
Master of the Brussels Initials (active Bologna and Paris, 1390-1410)",c. 1390
105272,"Fort Wayne Fine Arts Center Theater, Fort Wayne, Indiana, Plan and Elevation",10d12e6e-862c-8ef9-e236-9df2f46e9015,"Louis I. Kahn
American, born Estonia, 1901-1974",1968
97456,Peasant Plowing,b95ec01f-d270-a0f6-c6fc-8ab719726d37,"Anton Mauve
Dutch, 1838-1888",n.d.
95772,"Woodland Hut, with Hunters Approaching",12b897da-9ab9-6173-fa14-c7c4b48e2f7c,"Unknown Artist
American, 18th/19th century",18th or 19th century
113485,Study of Judge and Witness Box for The Trial,66836f14-3a91-8111-5565-c8ba37e3cb82,"Jack Levine
American, born 1915",c. 1951–54
94037,"Sea of Bombasa, Kenya, East Africa",d49f9210-a403-a443-810b-7763f9c94c52,"Ivan Albright
American, 1897-1983",1970
190598,"Daddy, I'm Having Trouble with My Homework, from Blondie",38501a03-7d88-8550-577b-dfcc503cc341,"Chic Young
American, 1901-1973",1958–60
63821,"Illinois Institute of Technology Chapel, Chicago, Illinois, Interior Perspective",0e6ed813-c5c8-7495-b42b-acccb0016c74,"Ludwig Mies van der Rohe
American, born Germany, 1886–1969",1949
39923,Odes and Sonnets Table of Contents,8b6fb7b5-5da1-0e60-6566-e8f810190b74,"Will Hicock Low
American, 1853-1932",1887
236578,"Sunset Memorial Gardens, Rockford, Illinois, Perspective",dc34dd11-bca3-d1af-cda9-0527b4709bd3,"Franz Lipp (American, born Germany, 1897-1996)
Anthony Wuchterl (American, 1897-1970)",c. 1951
84227,Saint Margaret,72678185-94da-9a95-a58b-1138d3f1101c,"Godfried Maes (Flemish, 1649-1700)
or Peter Paul Rubens (Flemish, 1577-1640)",n.d.
17596,Gray Pitcher and Blue Bowl,e402f8b4-3c8e-38e0-79e0-5e63022a3b06,"Le Corbusier
French, born Switzerland, 1887-1965",n.d.
247617,"Western Homes, House No. IS-6, Plan and Elevation",5a5b05e1-af2c-7dab-a3dd-8d24a8c2869c,"Lloyd Morgan Yost
American, 1908–1992",c. 1946
84808,"Mucius Scaevola Crossing the Tiber, Intending to Assassinate Porsenna but Killing his Treasurer by Mistake",201b4fc0-2fd8-f3d6-f658-9df2f17fdf4d,"After Polidoro Caldara, called Polidoro da Caravaggio
Italian, c. 1499-c. 1543",n.d.
83391,Carriage Horses and Hostlers,b1108b2c-2443-44be-09a0-b21454e5f770,"Thomas Rowlandson
English, 1756-1827",n.d.
113308,Seven Sketches of Pairs of Boxers,4483f03b-f776-addd-1bbb-be538a1d13b8,"Jean Louis André Théodore Géricault
French, 1791-1824",1818/1819
13540,Portrait Study of Goeritz and Wife,3229553b-0f85-8e28-6d5d-b10b36cf045b,"Lovis Corinth
German, 1858-1925",1922
2978,Terrour (sic) or Fright,7b1a7329-52d7-7196-d2cb-cebc11cb5da2,"Eduardus Jacobus (British, 18th century)
after Charles Le Brun (French, 1619-1690)",after 1698
115873,Barefoot Child with Woman in Mountains,aa249e60-1eb6-cf55-4d75-bda59ca58f61,"Attributed to Jan Cate (Dutch, active 1849)
or Hendrik Gerrit ten Cate (Dutch, 1803-1856)",n.d.
86259,The Artist's Mother Playing Checkers,a5e069c3-be38-520e-ca72-6541a1735dc5,"Edouard Jean Vuillard
French, 1868-1940",c. 1890–91
27982,Sketches of a Kneeling Man,63851e5d-8860-085b-a762-01e78bd23fbc,"Sir Edward John Poynter
English, 1836-1919",n.d.
7178,"Comanche Dance, San Ildefonso",f416eab3-e9fe-6620-9921-ee066c4bf53b,"William Penhallow Henderson
American, 1877-1943",1917–19
7015,Copy after Drawing by Carlo Maratta,904104ff-6a86-6334-7685-bb531d5f2afe,"Francisco Vieira de Mattos, the elder (Portuguese, 1699-1783)
after Carlo Maratti (Italian, 1625-1713)",1731
131558,Study for a plate from The Task,dbe1286d-4812-4679-5e27-c99c1e4436ee,"Thomas Stothard
English, 1755-1834",c. 1800
184221,Self-Portrait,b928e018-7957-cd59-7cdb-6f9b2b6a4167,"Thomas Schutte
German, born 1954","July 21, 1998"
113261,Winding River Near a Town (recto); Railroad Train in Industrial Town Along a River (verso),f38a404f-d2ac-e1a8-c313-0f141f7e22d3,"Paul Starrett Sample
American, 1896-1974",1940 (recto); 1916/41 (verso)
84249,Sketches of Romping Dogs,3d034a01-86c3-5781-71bf-765ca1a7dce6,"Probably Abraham Hondius (Dutch, c. 1625-1695)
or possibly Johann Elias Ridinger (German, 1698-1767)
or possibly Jan Fyt (Flemish, 1611-1661)",n.d.
204133,Untitled (Five Characters),8d6816e6-8b79-f3c2-82ea-0ba1a1e5fd06,"William Steig
American, 1907-2003",c. 1978
46053,Upon the Mart,13f730da-3ddb-ea94-ab2a-f42225292a6c,"Charles Samuel Keene
British, 1823-1891",1870/91
204182,The Parting of the Ways,c8270735-aef2-f4d6-1a1b-8c4d13bafa26,"William Steig
American, 1907-2003",c. 1993
3092,Folded Hands,88bff04b-f2fa-6b07-a346-cb145e6e2453,"Unknown artist
possibly French, 18th century",n.d.
93867,Study for Atrium II,82b5232a-e3f0-542c-e94a-6460d94fafd7,"George Cohen
American, 1919-1999",c. 1954
45394,Cornwall Near Land's End,01114f8a-eeff-1405-1196-c1726a849094,"George Fred Keck
American, 1895-1980",1967
80073,Illustrated Legends of the Tenchi-in (Tenchi-in engi),d739e4da-1d03-feff-c375-a9f32be67825,"Artist unknown
Japanese",14th century
184872,Seated Woman,1308ea23-dd2d-80b1-2537-a29835e0c624,"Jean Metzinger
French, 1883-1956",1919
213379,2003 Schiff Prize Winner: Design Studies for Frais,b2b3be63-4a41-510c-2f96-16ff5a9b0005,"Tristan d'Estree Sterk
American",2003
43469,Study,1d4e0206-7c80-e2ac-3cfb-e711c5272bc3,"Charles François Daubigny
French, 1817-1878",c. 1850
156300,Profile Sketch,a35baa8a-760d-0a6f-bf45-ea32b780a0ec,"William Michael Harnett
American, born Ireland, 1848-1892",n.d.
201841,Untitled (Female Nude),08f9bfa1-5684-fa1a-8cf1-3794a8992bfa,"Sylvia Shaw Judson
American, 1897-1978",n.d.
84944,Madonna del Sacco,1bd3e535-bff8-0dd9-b140-e85fe31405de,"After Andrea del Sarto
Italian, 1486-1530",n.d.
113333,Seven Caricatures of Heads,61d79898-20ed-493a-6f3b-e08fc13ac705,"Jean Louis André Théodore Géricault (French, 1791-1824)
or Horace Vernet (French, 1789-1863)",1818/19
115123,Woman and Child before Walled Town with Tower,ed091570-2a37-58e0-3099-43ce77fc3d3e,"Elizabeth Murray
English, c. 1815-1882",n.d.
104458,"Residence Study #230, Perspective Rendering",36903f4a-16c8-5149-3a09-7b8b2f3f1c7b,"Lloyd Morgan Yost
American, 1908–1992","November 20, 1946"
186309,Blue Vase on a Venetian Armchair,e5bf9852-c0e0-eb42-88ad-7f748665ae38,"Henri Matisse
French, 1869–1954",1943
40697,Natural History,3d203730-84f0-8de3-06fb-6efc155ae3dd,"Kurt Kranz
German, 1910-1997",1969
94035,"St. Mary's Black River is Blue, Georgia",44e3b68a-918d-58a2-bc90-f84fad0a0804,"Ivan Albright
American, 1897-1983",1964
76893,Young Woman Smoking a Huqqa,6e7cacee-a632-922d-cf90-7edb5289764a,"India
Uttar Pradesh, Avadh",18th century
109112,Barefoot Woman Seated on Ground,8624049f-ae2a-7854-464b-b7aa0685bede,"Jean Baptiste Siméon Chardin 
French, 1699-1779",n.d.
77257,Apollo and Diana,7a6a30c9-4ce0-ad6a-bf2e-a24dc0915cd2,"John Flaxman, II
English, 1755-1826",n.d.
192710,Scene from David Copperfield,020d9784-6114-c20f-b901-0ec603bfd849,"Harry Furniss
English, 1854-1925",n.d.
84927,Term,1d79d736-a2da-d2d2-fd5d-2a14f44e4122,"After Annibale Carracci (Italian, 1560-1609)
And in the Style of Edme Bouchardon, French, 1698-1762",after 1600
66389,63rd Annual American Exhibition,49c1fcae-2966-1b72-a845-e70899ba610f,"Richard Aberle Florsheim (American, 1916-1979)
Paul Pinson (French, 20th century)",1956/57
230913,Who hum,21df7c93-7ac8-3631-d57c-6a9d926d654a,"James Falconer (American, 1943-2022); Art Green (American, 1941-2025); Gladys Nilsson (American, born 1940); Jim Nutt (American, born 1938); Suellen Rocca (American, 1943-2020); and Karl Wirsum (American, 1939-2021)",1967/68
46874,Kneeling Woman with Straw Hat,552335a6-0a8d-7a92-790c-f87d17a399cb,"Henry Stacy Marks
English, 1829-1898",n.d.
83849,Figure on Road by House and Canal,28f4555e-abda-dac1-bfd4-958ac2345bc3,"Imitator of Jacob Henricus Maris
Dutch, 1838-1899",n.d.
18696,"Woman with a Shawl, in a Garden",1b5252ae-3c1f-5d48-5c43-74bdd8d3889b,"Henri Matisse
French, 1869-1954",c. 1918
85805,Standing Monk,da262927-7c17-5b39-1dce-131d2aacd144,"Unknown Artist
European, 17th/18th century",n.d.
95844,Battle of the Amazons,3edeb7ca-2b57-9ae2-ddaf-3ceecd69c35f,"After Polidoro Caldara, called Polidoro da Caravaggio
Italian, c. 1499-c. 1543",n.d.
100698,"Sta. Maria della Salute, Venice, Italy, Travel Sketch",c705da84-4c9e-e4f9-c98a-3e5aed84b22e,"George Washington Maher 
American, 1864–1926",1891
156389,Fight (recto); Study for Fight (verso),af84986b-eb97-a956-c9b8-a5ceae7cff2a,"Adolf Arthur Dehn
American, 1895-1968",c. 1930
182475,Television Room with Vanishing Points,1fd3e66f-4c22-0f90-9ac3-a5f13e2ba175,"Mark Manders
Dutch, born 1968",2003
155206,Untitled,9b8ae4fd-2f88-82a1-937e-ad80f4b37fdf,"Alfeo Faggi
American, 1885-1966",n.d.
115949,Figures in a Yellow Room,1f748509-8913-6284-369c-bdb0c9eadab9,"Seymour Rosofsky
American, 1924-1981",1950/65
113231,"North Aisle, Westminster Abbey",df2c70da-8e1a-5211-c166-f19ca85129f0,"Augustus Charles Pugin (English, born France, 1762-1832)
Thomas Rowlandson (English, 1756-1827)",c. 1809
7688,"Sketch for Autumn Moon at Ishiyama Temple (Ishiyama no shugetsu), from the series ""Eight Views in Omi Province (Omi hakkei)""",2ef4b519-8f95-df08-8464-eb931bffb789,"Utagawa Hiroshige II (Shigenobu)
Japanese, 1826–1869",c. 1859
29413,Gateway Near a Landing Bridge,5e547ae5-477f-a24d-b219-b024e5bece72,"Francesco Guardi
Italian, 1712-1793",1780/85
85045,A Company of Horsemen,20ead806-8bbc-c8e9-9195-da1c56081ece,"After Battista Franco, called Il Semolei (Italian, c. 1510-1561)
or School of Raphael (Italian, 1483-1520)",c. 1510
148031,McVickers Theater: Sketch for Untitled Ornamental Band,7f23280b-22a6-3518-1e01-5cff99ad4e21,"Louis H. Sullivan
American, 1856–1924",c. 1883–1891
115259,Two Workmen,40f3ddc7-4744-cc2e-1b95-8787d9653cd1,"William Henry Pyne
English, 1769-1843",n.d.
146455,"Travel Sketch of William H. Winslow House, River Forest, Illinois",ccfa8225-b5a7-78b8-35e2-61d0e52fc2e5,"Michael Graves
American, 1934-2015",1996
204126,Such an Advanced Civilization Would Know Nothing About War,6390e355-0671-e202-8acc-bed4e41e0986,"William Steig
American, 1907-2003",1961
115551,Each Moment Has Its Sickle,cdb4523d-84bf-6cd0-1bad-967ae6d04b6d,"Charles Reuben Ryley
English, c. 1752-1798",n.d.
185098,The Rabblerouser,c0532955-149a-f48e-887e-ca5e74bca69c,"George Grosz
American, born Germany, 1893-1959",1925
81719,Half Length Sketch of Girl with Crossed Arms,9f42ae27-f17f-bce7-8b20-b3baf481fbe7,"Unknown Italian artist (16th century)
or Bartolomeo Schedoni (Italian, 1578-1615)
or Federico Barocci (Italian, 1526-1612)",n.d.
113552,"Study for Vignette-Frontispiece of Colle's ""La Partie de Chasse de Henri IV"", Act I",509bd30a-283d-2e4c-e154-ec538b92a2b8,"Hubert François Gravelot
French, 1699-1773",c. 1766
17697,Sheet of Sketches and Skylines,437568d6-7c92-4c4c-8f2b-34e2272e8818,"Le Corbusier
French, born Switzerland, 1887-1965",c. 1925
17977,"Calypso Watches Telemachus with Cupid on His Knee, While Mentor Watches in Anger, from The Adventures of Telemachus, Book 7",73f9887b-7009-7c7c-350e-481a050eb4e2,"Bartolomeo Pinelli
Italian, 1781-1835",1808
3221,Corner of a Loggia with Female Statue,a607cdbe-8bf1-1aba-7193-f5ed393012aa,"Attributed to Pietro Righini
Italian, 1683-1742",n.d.
7396,Sketches: Virgin and Child; Virgin and Child with Two Saints; Saint Baptizing Kneeling Figure,e9bbb4fb-893d-8d51-da40-d15f395cc207,"Giovanni Baglione
Italian, 1573-c.1644",n.d.
84161,The Holy Family with Saint John the Baptist and Angels,72d19cd0-aacf-f8c9-9745-32d401467db0,"Possibly Johannes Glauber (Dutch, 1646-1726)
or Jacob Jordaens (Flemish, 1593-1678)",n.d.
116000,Summer Day in Madrid,b4754496-ab69-f9ab-4ab5-18639628d8d9,"Joseph Pennell
American, 1857-1926",c. 1903
95790,Death of Niobe's Children,9433cf74-80c7-bc6c-3f04-5fc25f5034e5,"Possibly after Marten de Vos (Flemish, 1532-1603)
or François Boitard (French, c. 1670-c. 1715)
or Philibert Benoît Delarue (French, 1718-1780)",1552/1725
184871,Untitled,bcb40b64-476d-01ab-d7e8-7f77a4aff6ec,"Arshile Gorky
American, born Ottoman Empire (Present Day Turkey), c. 1904–1948",1946
85758,Standing Prophet with a Book and Scroll,d074d948-84e1-72da-b416-88e0df9d717e,"Taddeo Zuccaro
Italian, 1529-1566",1562/66
84247,Julius Caesar Addressing Senators,501bde41-228e-19a8-dadd-eddc41b4deb2,"Workshop of Taddeo Zuccaro
Italian, 1529-1566",1560/62
204120,Untitled (Angel and Devil),e21a148f-6e0b-0125-ad22-3b0f099eaaf8,"William Steig
American, 1907-2003",c. 1995
82967,Country Inn,b0c1cdd0-9553-cc3c-9741-408863afe67c,"Willian Hodges
English, 1744-1797",1764/97
82472,Apollo and the Cumean Sybil,abbc70ed-3a4a-aa18-e736-1c5e210487fd,"After Salvator Rosa
Italian, 1615-1673",n.d.
154873,Untitled,72ae74f9-3df6-391c-4f7a-dcddd2ad9d6b,"Christina Ramberg
American, 1946-1995",n.d.
220786,Design for Printed Textile,9fef3978-3252-ff49-4bff-f66622864673,"Fredrica Justina (Freddie) Staack (American, 1903-1967)
France, Paris",1929/34
82412,Roman Soldiers Arresting Saint Peter (?),93323d6a-8d2b-959b-68d0-f32235257be4,"After Polidoro Caldara, called Polidoro da Caravaggio
Italian, c. 1499-c. 1543",n.d.
180033,"Can't go any faster, Mister and Can't go any slower, Mister",e59fa1b2-169a-aacf-2e22-eb12e38f92a0,"Ted Key
American, 1912-2008",c. 1955
203160,Tree-Lined Street (top); Street Scene with Figures (bottom); Figure Studies (verso),429a2e66-619b-94d3-7c3a-468387088ecf,"John Marin
American, 1870-1953",1895/1900
193337,Self-Portrait,3ce932a5-54ae-2f7c-4d7d-2fe6180ab0d2,"Claudio Bravo
Chilean, born 1936",1982
3257,Angel Playing a Lute,6dc901a4-b088-ecb0-0542-fc9416baae7b,"Attributed to Jacopo Confortini (Italian, 1602-1672)
or possibly Giovanni (Antonio) Bilivert (Italian, 1585-1644)
or possibly Giovanni Mannozzi (Italian, 1592-1636)",n.d.
17546,Garden Still Life,ce5d496a-b1ff-e4be-487e-489e72419967,"Paul Klee
German, born Switzerland, 1879-1940",1913
179379,Waistcoat Design,2ee9e61b-22cf-a0ab-b905-52c9b56a9590,England or France,1830s/40s
81681,Calvary,8c0fb973-cd35-3b67-d67d-a28e238b86f5,"Attributed to Pedro Machuca
Spanish, c. 1495-1550",n.d.
117533,The Broken Toy,2e79603c-680b-0924-2902-5b78ed1fdaec,"Alfred Edward Chalon
English, born Switzerland, 1780-1860",1800/60
84844,"Town Hall, Newcastle-on-Tyne",51dbb7e3-7bb6-6ec2-4e67-960c76b12b5a,"Unknown Artist
British, n.d.",n.d.
46954,Wagon and Poultry,b9ac64fb-bfa8-b8b0-553c-20b1904abd18,"Henry Stacy Marks
English, 1829-1898",n.d.
4240,Design for Ecclesiastical Escutcheon,f2940511-83db-2efd-6d47-c2218f94a275,"Unknown Artist
possibly Italian",n.d.
107223,A la pintura: To the Palette,e567c881-1396-4746-d92f-a9c6a95346c7,"Robert Motherwell (American, 1915-1991)
published by Universal Limited Art Editions (American, founded 1955)","1968, published 1972"
95705,Althaea,0a8e6d77-c0f5-a2a6-d799-89e150ef7904,"Henry Price Bone (English, 1779-1855)
or Charles Leslie (English, active, 1835-1863)",1821/22
82570,Hercules and Iole,d8b47d80-b48d-b9f4-e719-533d605c2d95,"After Annibale Carracci
Italian, 1560-1609",n.d.
55776,Frisco Train,e12325f7-c8c4-af75-0f02-c4f9b04796eb,"Joseph Yoakum
American, 1890-1972",c. 1970
115626,"Nicolas Mori, Violinist",cc4a81f3-5c40-d296-dc1a-5431b66dcf2b,"Attributed to Alfred Edward Chalon
English, born Switzerland, 1780-1860",c. 1840
97856,"Joseph Ricker House, Chicago, Illinois, Side Elevation",07922016-b0e5-cf7b-4bde-d567cc622a2d,"Cable and Spitz Architects
American, fl. c. 1925",c. 1925
179253,"Hebrew Manual Training School, Chicago, Illinois, East Elevation",b6dc1fc2-6fa5-b94d-84c7-75e31a10f8e8,"Adler and Sullivan
American, 1883-1895",1889/90
3062,Winter Scene with People Outside a Cottage Near a Pond,b4d7aec0-cdc4-6306-532c-39d2f7a3d594,"Unknown artist
possibly 19th century",n.d.
